A92,55.0
G02,19.0
P90,17.0
F13,48.0
G78,36.0
I04,26.0
Q31,13.0
O85,59.0
O73,10.0
A98,12.0
C39,64.0
F04,30.0
A65,36.0
Q84,17.0
F73,11.0
O81,30.0
Q26,14.0
L12,35.0
P02,21.0
J85,45.0
I54,3.0
M57,15.0
I43,38.0
P25,19.0
J92,27.0
F78,39.0
A32,5.0
Q43,57.0
L39,5.0
E92,1.0
G22,16.0
EXA,8.0
A77,22.0
Q36,15.0
Q39,23.0
J27,1.0
Q35,19.0
E37,1.0
F68,103.0
I22,46.0
L88,27.0
A75,8.0
I36,15.0
B75,6.0
B94,11.0
E77,36.0
L58,26.0
F16,16.0
H49,71.0
J71,7.0
F69,35.0
P78,50.0
I16,7.0
D82,38.0
M59,26.0
H86,4.0
P15,14.0
A20,22.0
A80,32.0
I90,24.0
I93,8.0
B92,3.0
K95,2.0
Q80,28.0
Q45,8.0
K53,12.0
Q55,33.0
I14,7.0
L46,4.0
J67,18.0
P00,18.0
Q13,12.0
P21,41.0
D89,22.0
F71,45.0
O04,17.0
H12,30.0
N24,3.0
G94,16.0
P10,13.0
A95,28.0
E43,46.0
J49,4.0
E49,3.0
P01,9.0
B55,35.0
Q96,33.0
F18,29.0
L45,21.0
G49,2.0
Q15,14.0
3R0,8.0
E82,6.0
O64,37.0
P56,2.0
H94,12.0
Q60,27.0
P29,19.0
J08,11.0
Q63,22.0
A79,3.0
O95,4.0
O57,1.0
JO1,2.0
M78,15.0
N69,14.0
D08,4.0
D85,3.0
A81,18.0
Q32,16.0
I19,5.0
B60,10.0
F53,19.0
H89,7.0
A10,13.0
BO7,1.0
B44,10.0
J55,1.0
L07,3.0
L36,5.0
D67,19.0
F58,2.0
N57,2.0
J23,6.0
B12,1.0
P52,7.0
E99,5.0
O11,28.0
A43,12.0
J29,9.0
B10,9.0
F49,4.0
F61,7.0
B74,14.0
G14,6.0
Q41,9.0
G97,21.0
A23,7.0
ANA,19.0
A84,6.0
Q33,14.0
A82,4.0
J19,1.0
N09,5.0
M27,3.0
O07,21.0
B41,4.0
N6O,2.0
J57,5.0
L34,5.0
H08,2.0
N56,11.0
K47,10.0
H77,2.0
K24,15.0
L48,11.0
K39,4.0
H38,2.0
M04,8.0
Q93,13.0
M28,6.0
A96,5.0
P81,5.0
A44,11.0
J48,5.0
ICP,7.0
Q00,17.0
A36,7.0
B32,3.0
J50,7.0
G17,1.0
A93,10.0
M69,3.0
E40,45.0
A33,2.0
O97,2.0
A21,6.0
JOO,4.0
P11,4.0
I94,3.0
G09,16.0
Q42,9.0
B52,6.0
F56,7.0
K49,3.0
A61,4.0
P80,7.0
J86,14.0
IO8,4.0
E09,4.0
Q37,10.0
H98,3.0
A94,4.0
L35,8.0
P77,4.0
F59,10.0
O96,3.0
H85,1.0
I76,2.0
Q92,4.0
B11,6.0
HH5,1.0
G34,2.0
M29,6.0
F74,5.0
N38,8.0
D91,2.0
E96,1.0
N66,5.0
B53,9.0
B47,3.0
A35,7.0
F85,1.0
G77,1.0
D90,1.0
E81,5.0
NB6,1.0
K69,1.0
J07,4.0
A24,6.0
I58,1.0
L61,11.0
L19,1.0
G86,2.0
L38,6.0
E48,5.0
E62,2.0
M97,4.0
B31,9.0
J72,1.0
G65,1.0
F65,2.0
J52,12.0
E38,3.0
P26,4.0
K32,3.0
I29,6.0
K78,3.0
J78,5.0
N58,1.0
C89,1.0
E93,1.0
F86,3.0
Q14,4.0
D54,6.0
A11,2.0
D94,2.0
K97,1.0
J76,8.0
G08,10.0
G76,1.0
C58,12.0
O70,7.0
K18,1.0
E52,9.0
L8H,1.0
B72,10.0
P53,9.0
K54,3.0
O39,4.0
L31,3.0
K68,2.0
A62,1.0
IK8,1.0
O18,2.0
H99,1.0
Q86,5.0
J89,2.0
L18,2.0
O53,1.0
N53,5.0
G75,3.0
P60,2.0
Q95,1.0
ALT,1.0
D97,2.0
E69,2.0
J58,1.0
G48,3.0
G87,1.0
J51,3.0
L78,2.0
F36,1.0
Q73,5.0
II1,3.0
F67,1.0
G85,1.0
K19,3.0
K89,1.0
G67,3.0
G26,3.0
I57,1.0
M37,2.0
C59,1.0
O88,2.0
G01,7.0
H24,2.0
L06,5.0
H14,3.0
A70,1.0
P31,1.0
J24,2.0
D93,1.0
L17,1.0
O38,1.0
L49,2.0
H6O,1.0
B28,2.0
P44,1.0
B93,2.0
A34,1.0
D74,2.0
Q71,7.0
G79,1.0
E19,2.0
E08,4.0
3Z0,1.0
P40,1.0
J28,1.0
C98,2.0
L79,1.0
K84,1.0
M44,3.0
H88,1.0
L32,2.0
G18,2.0
NOT,1.0
A71,4.0
M26,4.0
K79,2.0
I92,1.0
C29,2.0
O94,1.0
O59,1.0
I17,1.0
P09,1.0
Q97,1.0
O09,3.0
B62,1.0
G39,1.0
IK1,1.0
NZ3,1.0
G74,1.0
D92,2.0
E95,1.0
K16,1.0
L15,3.0
B64,2.0
F37,2.0
L76,5.0
H07,1.0
G69,1.0
A14,1.0
F46,1.0
O54,1.0
M98,1.0
L96,1.0
L77,1.0
E33,3.0
F47,1.0
H84,2.0
3I1,1.0
5H5,1.0
H87,2.0
LO2,1.0
LL2,1.0
1M9,1.0
K17,1.0
F77,1.0
H78,1.0
A29,1.0
P93,1.0
O93,1.0
G88,1.0
