O82,0.00271616452381,0.00170610678492,0.00115280468396,0.000797411769991,0.000533305799872,0.000333219166423,0.000204937660522,0.000144626627652,0.000124766250927,0.000116935477588,0.000108018365692,0.000100393778171,0.000110946941171,0.000174926247631,0.000346344852907,0.000689775938611,0.00127513810731,0.00217613128617,0.00345361820342,0.00512338652862,0.00712129684523,0.00930067525256,0.0114966696357,0.0136084283617,0.0156554942063,0.0177959715214,0.0202545365558,0.0232058709273,0.0267319007494,0.0308517301713,0.035456361212,0.0401212039379,0.0442443296588,0.0475071287358,0.0498058635249,0.0508211635025,0.0501345096692,0.0476820383904,0.043765175565,0.0387498774551,0.0330135329132,0.0270126047919,0.0211989606295,0.0159661484027,0.0116032569326,0.0081919976034,0.00563792524393,0.00380046724961,0.0025438381965,0.0017245977746,0.0012016154501,0.000865998628669,0.000657654579999,0.000555186419394,0.000545250787297,0.000596042950032,0.000661051339624,0.000706913605752,0.00073134368103,0.000751927020039,0.000782107366562,0.000820547931928,0.000857671675303,0.000890072217775,0.000930661533507,0.00100200625994,0.00111710779486,0.00126517751013,0.0014131812145,0.00152127619361,0.00157127861145,0.00159167895749,0.00163599346659,0.00173237608744,0.00187296706195,0.0020473892867,0.00225362074832,0.00247031797903,0.00266237215864,0.00281980800094,0.00295587605199,0.003075016517,0.00318342114469,0.00332447847385,0.00355809678226,0.00391358538569,0.00439731563472,0.00503050064963,0.00584208466549,0.00679142297596,0.00773612026198,0.00864685649834,0.00996415256036,0.0124247291749,0.0161681747041,0.019967858676,0.0216788338821,0.0201023929328,0.0158582920772,0.0104576798207
H61,0.00320496945667,0.00275553301544,0.00278095709827,0.00318308703116,0.00391278067204,0.00483186999955,0.00566760098183,0.0061509948482,0.0061947864968,0.00592033853727,0.00554804936628,0.00525971524246,0.00512812992357,0.00513536822813,0.00523528392121,0.00540241781878,0.00562452710397,0.00586217893636,0.0060471952991,0.00612090146694,0.00606054632954,0.0058915284587,0.0056776882963,0.00547450508516,0.00529947434962,0.00515192309306,0.00503886672622,0.00497079675913,0.00494408044789,0.00494182071601,0.00494389390005,0.00493090568913,0.00490654738677,0.00491144094136,0.00497978462991,0.00509903940321,0.00523162033557,0.00535811435835,0.0054804442837,0.00559796384509,0.00570731233767,0.00581403839806,0.00591715825679,0.0060067076744,0.00609705465288,0.00622757288383,0.00641702249647,0.0066416369294,0.00686220605393,0.00706014702024,0.00724664812253,0.00744120050345,0.00765224426327,0.00788082777264,0.00812494082477,0.00837923244543,0.00863504053983,0.00886838699781,0.00904167557587,0.00914307446257,0.00922082359153,0.00936296237879,0.00963492464558,0.0100365084231,0.0105052184224,0.0109546719835,0.0113334086384,0.0116651089401,0.012013560572,0.0123768740475,0.0126796661763,0.0129319577652,0.0132719311962,0.0137800724491,0.0143748890084,0.0149345044012,0.0153963705742,0.0157345212394,0.0160004588145,0.0163529659766,0.0169369687991,0.0177198631448,0.0184580439536,0.0188837193467,0.0189928757419,0.0190669027406,0.0193243353625,0.0196753797456,0.0199287528558,0.0200912014992,0.0202712672721,0.0204734736268,0.0206803150744,0.0210014352311,0.021553466306,0.0221980457277,0.0225186223165,0.0220828593123,0.020451824479,0.0171074495297
J30,0.0177898229744,0.0146595907346,0.013927800211,0.0147369059121,0.0165413958381,0.018671993366,0.0204009338149,0.0213420182964,0.0215575702057,0.0213027869755,0.0208084453381,0.0202057718425,0.0195047434846,0.0186204276955,0.0175046772384,0.016276757011,0.0151466358542,0.0142357830893,0.0135443214411,0.013014426725,0.0125674323739,0.012148214211,0.01175799628,0.0114129030629,0.0111066911675,0.0108375945321,0.010626745048,0.0104876571966,0.0104002658599,0.0103253406576,0.0102123182525,0.00999955119534,0.00968760390936,0.00938728465213,0.0092079553835,0.00914773917806,0.00912752214797,0.0090860946764,0.00901582036626,0.00893369144754,0.00885556443107,0.00878627989808,0.0087063458187,0.00859395771961,0.00846671442651,0.00836078794287,0.00827809644904,0.00818851534087,0.00807233815193,0.00794354549491,0.00784165058343,0.00779845317587,0.00781043761384,0.00784705291654,0.0078762753487,0.00788260772323,0.00786587235873,0.00782520142904,0.00776261148927,0.0077018498662,0.00768103622626,0.00771913445662,0.00779136290529,0.00784947888122,0.00786690257234,0.00785110043214,0.00782559069499,0.00782001047957,0.00786320724317,0.00795335493871,0.00805874353887,0.00817747541216,0.00833453646011,0.00849356757533,0.00855509637311,0.0084760819094,0.00829864413986,0.00805617649859,0.00776047749601,0.00745602983823,0.00721698013334,0.00710169300281,0.00712937095401,0.00727081020477,0.00744394959552,0.00753887961857,0.0074419270674,0.00708503970373,0.00655851205907,0.00609067182769,0.00582975671194,0.00571709473766,0.00560953964635,0.00548980423633,0.00545615937583,0.00550553799208,0.00543760277213,0.0050388866706,0.00425440484037,0.00316198295226
J06,0.05157389631,0.0392380831319,0.0337373969864,0.0315833464075,0.0306639807549,0.0294134708682,0.0271197162428,0.0241222674252,0.0211438576742,0.0186283980754,0.0166691521811,0.0151863473318,0.014055436421,0.0131649993943,0.0124655967058,0.0119906196201,0.0117855485402,0.0118179941065,0.0119899989908,0.0122010465872,0.0123639682983,0.0124164817992,0.0123480406087,0.012177586297,0.0119224121198,0.0116113901257,0.0112894617324,0.0109888721515,0.010713765469,0.0104577984312,0.0102059652747,0.00992234694173,0.00960280758358,0.00931657565852,0.00912345771432,0.00900029322663,0.00888799807725,0.00876434305371,0.00863720027718,0.00850073533645,0.0083387656104,0.00814914397574,0.00793400372062,0.00770188352105,0.00748794364377,0.00732546826211,0.00720286057282,0.00707866811547,0.0069240841468,0.00673755424059,0.00654052456279,0.00636403033362,0.00623008089061,0.00614168929525,0.00608214553803,0.00602840967607,0.00596945695434,0.00590499190113,0.00583793152751,0.00577848042157,0.00574375797181,0.00573977760308,0.00574413778273,0.00572557420471,0.00568047658603,0.00562783602693,0.00557905039817,0.00553768787649,0.00551642628175,0.00552472099501,0.00555729181771,0.00561668255022,0.00570590499287,0.00578045541556,0.00576602064505,0.00565510434715,0.00552242475663,0.00543242738649,0.00539834834435,0.00541458216036,0.00547473822647,0.00555225963554,0.00559598434169,0.00556805901113,0.00548149125363,0.00538256335621,0.00528756300616,0.00516765541,0.00502152683875,0.00490282048305,0.00482814142295,0.00474241151862,0.00465214786533,0.00472045514712,0.00511051361976,0.0057353453552,0.00621198549557,0.00615491522886,0.00543438962803,0.00414557417064
H66,0.080403595119,0.0649611965255,0.0591583751868,0.0584463147003,0.0595695290555,0.0594784487433,0.0563037434517,0.0503749490397,0.0432928927099,0.0364770777246,0.0306767278166,0.0260459246284,0.0223189559596,0.0190725653136,0.0160477878019,0.0132965352012,0.0110048381506,0.00926410676927,0.00804046889232,0.00723129474521,0.00670836311127,0.00636774214773,0.00614983720091,0.00600414610683,0.00587365547851,0.00572684913675,0.00557030843665,0.00541962066286,0.00528002097405,0.00515854510638,0.00506333125396,0.00497783370953,0.00487150888024,0.00474071916051,0.004603052528,0.00446801210583,0.00433938551561,0.00422630546287,0.00413320664415,0.00404898252159,0.00395866864409,0.00385704049464,0.00374111039997,0.00361181225313,0.0034900040644,0.0034038848063,0.00335693219269,0.00332110755751,0.00325968559261,0.0031562909374,0.003029698128,0.00292023094724,0.00286151521109,0.00286294287728,0.00290949602707,0.00297800525867,0.00305391117924,0.00312754576172,0.00318395288201,0.00320800640365,0.00319525426165,0.00315084924738,0.00308071112674,0.00299421535961,0.00291025605982,0.00284523801012,0.00279794728271,0.00275427025912,0.00270003174689,0.00262132149671,0.00251236635459,0.00239694065907,0.00231862574823,0.00230701715141,0.00236222684006,0.00245301632807,0.0025274369453,0.00255457172873,0.00256163099549,0.00259865842846,0.00266651378398,0.00270228371035,0.00263927269991,0.0024836334774,0.0023274988244,0.00227624524043,0.00235283919928,0.00245823070808,0.00244561516005,0.00226564785216,0.00201227086009,0.00183695903993,0.00182997981337,0.0019712749029,0.00218464622605,0.00238377913133,0.00248880325845,0.00245547437419,0.00225235106316,0.00183549934652
A09,0.0280309507648,0.0221640151128,0.0197295723097,0.0190235809332,0.0189192044863,0.0185267828081,0.0174815210148,0.0160749771886,0.0147642610154,0.0137319824605,0.0129140760683,0.0121975002423,0.0115235710106,0.0108967418753,0.0103886412676,0.0101352767556,0.0102723130838,0.0108582741782,0.0118645912113,0.0131908310329,0.0146492419725,0.0159977885641,0.0170562394135,0.0177535753566,0.0180803293225,0.0180680173149,0.017790648213,0.0173370711044,0.0167815342148,0.0161815339479,0.0155549260937,0.0148585507768,0.0140829732886,0.0133256629254,0.0126707928586,0.0120897650761,0.0115175372943,0.0109492626361,0.0104191302253,0.00993763281256,0.00949131423795,0.0090654382096,0.00863629141659,0.00819171322399,0.00777000698404,0.00742616185471,0.00716515789173,0.00693910413462,0.0066996438522,0.00644130333064,0.00620097184061,0.00601676172189,0.00589427499372,0.00581385774396,0.00575267720007,0.00569700587945,0.00564210942463,0.00558235789256,0.00551170477677,0.00543749048873,0.00538161715349,0.00535988872199,0.00536096058651,0.00535742659189,0.0053366848028,0.00530606615877,0.00527777282302,0.00527020510761,0.00531283929798,0.00541549133255,0.00554289867332,0.00565332050562,0.00574079561726,0.00582183145844,0.0059224740394,0.00607705751313,0.00628405546319,0.00648246795142,0.00662190918788,0.00671895660172,0.00681623584554,0.00692851409426,0.00705229236873,0.00719123056949,0.00734820158043,0.00751298144829,0.00764358670358,0.00767909678231,0.0076472638301,0.00770201110841,0.00794961563028,0.00829476915843,0.00855114774432,0.00868310198644,0.00878626769869,0.00883402337936,0.00859957316973,0.00787389098396,0.00660778235953,0.00488746863963
J18,0.0320650568476,0.0253029747355,0.0224842822515,0.0215989879791,0.0212584649761,0.0203028911859,0.0182285410674,0.0154646787755,0.0127869145763,0.0106554033827,0.00912044401434,0.00802820695845,0.00718957110258,0.00644751003004,0.00571656365394,0.00501015496065,0.00439943264886,0.00393636901041,0.00362687342966,0.00344640504873,0.00335711636392,0.0033212626148,0.00330988734789,0.0033024147402,0.00328765134066,0.00326714818711,0.00324696744075,0.0032253564566,0.00319666185982,0.00316612525624,0.00314544566831,0.00313258785495,0.00312170308682,0.0031283602418,0.00317146558627,0.00323944372242,0.00329722012009,0.00332200552803,0.00331810864855,0.00330021160727,0.00327733001461,0.00325133139507,0.00322155736734,0.00319651047629,0.003195928449,0.00322735937043,0.00326951272188,0.00328935855472,0.00327016106615,0.00322409338575,0.0031890517767,0.00320701729439,0.0032957925119,0.00343840996522,0.00359350073541,0.00372232333567,0.00381829372328,0.00390744008049,0.00401835000971,0.00415726830873,0.00431084820965,0.00446009647179,0.00458613525415,0.0046823113042,0.00476877695017,0.00488238857017,0.0050554803671,0.00530946625159,0.00565586612248,0.00608183671853,0.0065470536757,0.00702945425255,0.00754909515186,0.00811200359251,0.00867473816664,0.00920502408256,0.00972040384696,0.0102444335392,0.0108088690586,0.0114937935572,0.0123912972172,0.0135016622477,0.0146828902837,0.0157500388588,0.0166750418718,0.0176633963699,0.0189560516816,0.020588043716,0.0224221304361,0.0243302678311,0.0261620389606,0.0277182566315,0.0290559053393,0.0305762846829,0.0324410162782,0.0339784103425,0.0339613855399,0.0316551157283,0.0270718699018,0.0205433600867
M54,0.00119492104738,0.00094781187062,0.000863638851504,0.000876228653398,0.000950015815496,0.00105694062366,0.00118053849623,0.00132672684923,0.00151426975145,0.00175602074343,0.00205520296998,0.00241437866494,0.00283803172348,0.0033197473044,0.00383229540877,0.00434412403572,0.00484223731691,0.00532999726027,0.0058203037205,0.00632853798739,0.00684731324264,0.00734480299407,0.00780122761015,0.00821910150318,0.00860398351254,0.00896135658906,0.00929883418877,0.00961819272864,0.00991585003385,0.0101955272683,0.0104526501654,0.0106453350982,0.0107525967508,0.0108456046482,0.01100768985,0.0112292615125,0.0114443943474,0.011629015375,0.011811944716,0.0120148400267,0.0122320265239,0.012448643437,0.0126338400731,0.0127616676516,0.0128620185678,0.0129864439824,0.0131295111306,0.0132397470809,0.0132880720117,0.0132933677484,0.013306263783,0.0133689545508,0.0134796777743,0.0136017228386,0.0136929202216,0.0137268747097,0.0136962096719,0.0135950506049,0.013424027768,0.01321961648,0.0130495468038,0.0129609986504,0.0129323924942,0.0129046196911,0.0128627488973,0.012851023147,0.012915484236,0.0130659593752,0.0132785699507,0.0134834265979,0.0135958148153,0.0136323241164,0.0137091880958,0.0138781568035,0.0140666563729,0.0141991406162,0.0142586133435,0.0142353239251,0.0141527371175,0.0141017976158,0.0141615171012,0.0143009542005,0.0143889309815,0.0143072458155,0.0140579982908,0.0137405175317,0.0133961562288,0.0129538223625,0.0123992093196,0.0118493658105,0.0113431493672,0.0107428808782,0.00996362929377,0.00912650014143,0.00835713873382,0.00761614612529,0.00681799181777,0.00596336348291,0.00503450729733,0.00392630468792
I10,0.00106971601227,0.000804085467066,0.000695822702572,0.000675063702846,0.000707427583559,0.000768108950648,0.000837218889071,0.00090413077718,0.000967142622057,0.00103076851936,0.00110667005465,0.00121348949573,0.00137099071919,0.00159028092723,0.00186628839136,0.00217951684538,0.00250178807716,0.00279559929356,0.00302046330014,0.00315263628692,0.00319821278861,0.00319435239161,0.00319430746822,0.00323560508833,0.003322801125,0.00344004706262,0.00357242071177,0.00371538237181,0.00387186797425,0.00404707300728,0.00423750435161,0.00441982510953,0.00457651388773,0.00473249546906,0.00492936664606,0.00517690295916,0.00545522572479,0.00574857886371,0.00605618904258,0.00638030678702,0.00672593438831,0.007100940411,0.00749215123457,0.00786930180574,0.00823046839558,0.00860189022055,0.00899039518928,0.00937599748966,0.00974328633501,0.0100969071767,0.0104606631497,0.0108578883583,0.0112852339862,0.0117190507086,0.0121389524781,0.0125374248629,0.0129110875985,0.0132436600998,0.0135198849327,0.0137630961705,0.0140335887929,0.0143746661868,0.0147637696687,0.0151484971349,0.0155221316401,0.0159134009712,0.0163288876316,0.0167609691989,0.0172225469957,0.0176996593748,0.0181284249158,0.0185072451725,0.0189149445503,0.0193484337012,0.0196906573319,0.0198883518577,0.0199883855825,0.0200019914969,0.0199264761907,0.0198341997362,0.0198134383458,0.0198503828375,0.0198211410081,0.0196045751877,0.0192096573169,0.0187713062131,0.0183709546497,0.0179549687848,0.0175217922032,0.0172022409456,0.0169993893998,0.0166710012913,0.016057531977,0.0153334335495,0.0147132870955,0.0141095471338,0.0132520807868,0.0120003487145,0.0102943008745,0.00802499111302
J45,0.0297140565115,0.0240268033128,0.0220865342599,0.0222398821482,0.0233525585076,0.0243152454111,0.0243500637563,0.0234535050384,0.0221243446887,0.0207812329923,0.0195473491485,0.0183555211202,0.0170891419436,0.0156505204335,0.0140293256855,0.0123589787594,0.010835122094,0.00957421900373,0.00858622059555,0.0078242876646,0.00722665370857,0.00675226279857,0.006393432181,0.00614808381404,0.00599454793782,0.00589516287889,0.00581280009768,0.00572674050391,0.0056393819431,0.00556884488257,0.00552239729868,0.00547409796397,0.00539870035158,0.00531922870772,0.00527985028661,0.00529420172117,0.00534199058683,0.0053934259719,0.00542568587272,0.00542947521033,0.00541179516474,0.00538493105892,0.0053465561525,0.00529153880747,0.00523982698031,0.00522039346754,0.00523247590457,0.00524634374193,0.00524042569061,0.00522798190537,0.00524925896385,0.00533651845507,0.00548729757072,0.00567265058472,0.00586536577514,0.00605966094749,0.00626183143785,0.00646138566092,0.00663082614366,0.00676227034887,0.00688937257583,0.00706507936483,0.00731948272597,0.00764338416001,0.00800055289822,0.0083434288747,0.00863827070828,0.00890167393777,0.00919620058389,0.0095412816307,0.00986208748693,0.010108113421,0.0103594603959,0.0107215753409,0.0111828348233,0.011648839917,0.0120490709622,0.0123510249368,0.012555366331,0.0126935447315,0.0127662232451,0.0126850025171,0.0123479245304,0.0118106202566,0.0113081858407,0.0110481539425,0.0110078206591,0.0109649831062,0.0107708558888,0.0105439194849,0.0104969049071,0.0106681435412,0.0108762630987,0.0108760788649,0.0104986967399,0.00971451114184,0.00870104500187,0.00770854719074,0.00672100882714,0.00545325285297
